customer_id,customer_name,age,city,product_id,product_name,category,purchase_date,purchase_quantity,price_per_unit,total_spent
1261,Diana Perez,31.0,Hodgesbury,184,Fresh Milk,Snack,2024-03-26,3.0,16.07,48.21
1262,Laura Morrison,78.0,North Brenda,156,Tofu,Vegetable,2024-10-22,3.0,2.94,8.82
1263,Michelle Pierce,21.0,Glenntown,149,Organic Apples,Dairy,2024-02-03,4.0,3.09,12.36
1264,Ryan Love,30.0,North Albertview,177,Organic Apples,Snack,2024-06-25,1.0,19.63,19.63
1266,Norman White,36.0,New Arielside,135,Fresh Milk,Snack,2024-08-03,1.0,2.72,2.72
1267,James Gomez,76.0,Karlaville,107,Kale,Organic,2024-08-05,4.0,9.75,39.0
1268,Amber Holmes,65.0,North Bill,192,Organic Apples,Snack,2024-08-24,2.0,14.76,29.52
1269,Darren Russell,44.0,Port Jason,175,Fresh Milk,Vegetable,2024-06-03,2.0,10.47,20.94
1270,Joseph Dyer,46.0,Jacksonburgh,170,Granola,Organic,2024-08-16,3.0,15.27,45.81
1271,Kimberly Sellers,29.0,Greeneport,164,Kale,Dairy,2024-10-01,2.0,19.0,38.0
1272,Steven Perkins,44.0,Randallfort,164,Organic Apples,Vegetable,2024-07-31,3.0,15.71,47.13
1273,Joseph Holden,22.0,Scottberg,181,Organic Apples,Organic,2024-01-06,2.0,9.0,18.0
1274,Matthew Anderson,53.0,North Benjamin,103,Almond Butter,Organic,2024-09-19,2.0,19.34,38.68
1275,Gregory Jordan,78.0,Janiceside,110,Granola,Snack,2024-01-02,4.0,3.25,13.0
1276,David Boyle,30.0,Ashleyville,109,Tofu,Dairy,2024-07-22,1.0,6.77,6.77
1277,Melinda Bauer,74.0,Andrewhaven,168,Kale,Snack,2024-08-10,4.0,4.7,18.8
1278,Troy Johnson,76.0,South Brandon,164,Organic Apples,Organic,2024-04-05,3.0,9.99,29.97
1281,Karen Simmons,58.0,East Tiffany,175,Tofu,Vegetable,2024-03-07,1.0,12.45,12.45
1282,Michael Lutz,66.0,West Robertland,179,Granola,Organic,2024-03-16,2.0,18.21,36.42
1283,Andrew Brown,24.0,Gregoryhaven,159,Organic Apples,Snack,2024-08-03,2.0,14.0,28.0
1284,James Brown,69.0,Andersonside,168,Almond Butter,Dairy,2024-07-19,2.0,17.42,34.84
1285,Matthew Marks,64.0,East Jorgeside,130,Tofu,Vegetable,2024-11-03,4.0,5.15,20.6
1286,Maria Hernandez,35.0,New Albert,130,Fresh Milk,Snack,2024-01-12,4.0,8.42,33.68
1287,Mr. John Bell,35.0,Lauraberg,184,Tofu,Snack,2024-03-19,1.0,3.41,3.41
1288,Monica Dixon,21.0,Bradleyport,139,Kale,Snack,2024-08-31,1.0,16.31,16.31
1289,Samantha Martin,61.0,Petersstad,128,Almond Butter,Dairy,2024-11-04,2.0,13.19,26.38
1290,Tammy Nichols,18.0,Meganshire,191,Almond Butter,Organic,2024-05-06,2.0,12.22,24.44
1291,Jason Gibbs,33.0,Smithfort,127,Tofu,Snack,2024-10-12,2.0,14.05,28.1
1293,Chelsea Wallace,44.0,Deanfort,139,Kale,Organic,2024-02-15,2.0,17.93,35.86
1294,Rhonda Bryan,57.0,South Robertbury,133,Almond Butter,Dairy,2024-10-03,1.0,11.87,11.87
1295,Crystal West,67.0,Lake Michaelborough,164,Tofu,Dairy,2024-03-14,3.0,19.47,58.41
1296,Maria Hancock,37.0,East Nicoleville,103,Organic Apples,Snack,2024-10-26,3.0,3.28,9.84
1297,Megan White,21.0,North Kimshire,147,Organic Apples,Snack,2024-02-11,2.0,17.32,34.64
1298,Catherine Davis,51.0,Matthewsmouth,134,Almond Butter,Snack,2024-09-23,3.0,4.99,14.97
1299,Stephanie Robinson,79.0,North Brittanyhaven,176,Almond Butter,Snack,2024-02-04,3.0,11.39,34.17
1300,Alex Oconnor,41.0,Rickyburgh,101,Tofu,Dairy,2024-04-29,2.0,13.38,26.76
1301,Robert Mcguire,67.0,North Benjaminside,165,Kale,Organic,2024-09-21,3.0,19.08,57.239999999999995
1302,Monique King,54.0,Kellyton,153,Fresh Milk,Organic,2024-02-03,3.0,9.27,27.81
1303,Brittany Perez,37.0,Youngmouth,123,Granola,Organic,2024-03-01,4.0,11.2,44.8
1304,Jessica Vasquez,25.0,South Brianfort,139,Almond Butter,Snack,2024-07-21,2.0,7.95,15.9
1305,Shelly Cummings,34.0,North Coreyport,159,Almond Butter,Organic,2024-03-05,4.0,8.23,32.92
1306,Robert Fry,50.0,Padillaberg,161,Tofu,Organic,2024-03-08,2.0,3.07,6.14
1307,Wanda Mccarthy,60.0,West Kristin,165,Granola,Dairy,2024-10-25,3.0,19.38,58.14
1308,Jeremy Malone,35.0,North Andreport,124,Tofu,Organic,2024-10-01,3.0,2.99,8.97
1309,Andrew Bell,70.0,Richardfurt,176,Tofu,Organic,2024-02-08,1.0,16.67,16.67
1310,Anthony Allison,61.0,South John,125,Fresh Milk,Snack,2024-08-26,3.0,13.8,41.400000000000006
1311,Scott Hill,40.0,South Jamesville,165,Fresh Milk,Snack,2024-05-23,1.0,9.98,9.98
1312,Stacy Russell,30.0,Scottton,186,Fresh Milk,Dairy,2024-01-19,1.0,5.16,5.16
1313,Amanda Elliott,43.0,North Kendrachester,139,Fresh Milk,Dairy,2024-08-09,4.0,11.58,46.32
1314,Robert Thomas,61.0,Danaburgh,142,Fresh Milk,Dairy,2024-03-19,1.0,15.29,15.29
1315,Ashley Fox,51.0,Mcdowellton,108,Tofu,Snack,2024-03-11,3.0,4.97,14.91
1316,Edward Carter,20.0,Port Steven,184,Kale,Snack,2024-10-09,4.0,15.74,62.96
1318,Robert Anderson,52.0,Jenniferstad,101,Granola,Snack,2024-03-22,1.0,17.0,17.0
1319,Savannah Chambers,72.0,Gainesview,149,Tofu,Snack,2024-02-05,4.0,12.61,50.44
1320,Matthew Lucas,58.0,West Stephanie,133,Organic Apples,Organic,2024-01-25,2.0,5.5,11.0
1322,Mike Brown,39.0,Brownside,117,Fresh Milk,Snack,2024-05-03,2.0,9.22,18.44
1324,Brenda Castro,55.0,Debrabury,116,Organic Apples,Organic,2024-08-06,1.0,5.37,5.37
1325,Keith Valdez,28.0,West Kimberlystad,131,Tofu,Snack,2024-07-30,4.0,9.68,38.72
1327,Christopher Martin,23.0,East Ralphmouth,148,Kale,Snack,2024-04-28,4.0,19.13,76.52
1328,Melanie Harper DDS,58.0,New Jessicafort,132,Fresh Milk,Snack,2024-01-26,1.0,10.04,10.04
1329,Regina Flores,72.0,Kevinfort,182,Fresh Milk,Organic,2024-02-15,2.0,8.17,16.34
1330,John Grant,55.0,Neweerinfurt,177,ALMOND BUTTER,Organic,2024-06-23,1.0,1.65,1.65
1331,Jason Mcintyre,27.0,Lake Belinda,126,Fresh Milk,Organic,2024-09-20,2.0,16.35,32.7
1332,Christopher Travis,30.0,Calebburgh,137,Tofu,Snack,2024-09-30,2.0,10.65,21.3
1333,Dorothy Dennis,79.0,Lake Shellyport,158,Granola,Vegetable,2024-07-13,2.0,16.94,33.88
1334,Linda Orozco,30.0,Lake Dominique,199,Organic Apples,Snack,2024-06-25,1.0,3.3,3.3
1336,Mrs. Jessica Chapman DDS,59.0,North Thomas,136,Organic Apples,Vegetable,2024-03-01,1.0,8.93,8.93
1337,Jason Marsh,55.0,Easy David,100,GRANOLA,Dairy,2024-03-21,3.0,9.41,28.23
1338,Benjamin Brandt,21.0,Lewischester,163,Fresh Milk,Organic,2024-06-04,1.0,19.57,19.57
1339,Victoria Daniel,52.0,Pierceville,134,Kale,Vegetable,2024-05-05,1.0,2.98,2.98
1340,Aaron Oliver,57.0,Garzaview,108,Granola,Snack,2024-02-03,1.0,7.88,7.88
1341,Edward Stanton,72.0,Jerryfurt,122,Kale,Organic,2024-07-01,3.0,11.28,33.839999999999996
1342,James Lopez,24.0,Jenniferport,169,Organic Apples,Vegetable,2024-08-28,3.0,4.25,12.75
1343,Dawn Butler,64.0,East Laurashire,191,Granola,Vegetable,2024-05-06,2.0,7.45,14.9
1344,Donald Valencia,46.0,Kelseyland,135,Kale,Snack,2024-07-23,1.0,6.53,6.53
1345,Stacy Yates,65.0,New Emily,113,Organic Apples,Snack,2024-06-11,4.0,13.43,53.72
1346,Joel Dixon,35.0,Taylorview,125,Almond Butter,Dairy,2024-05-05,2.0,8.01,16.02
1347,Dale Conner,70.0,Lake Garrett,171,Almond Butter,Vegetable,2024-10-26,2.0,12.72,25.44
1348,Juan Lucero,51.0,Reyeschester,153,Tofu,Dairy,2024-08-25,4.0,17.99,71.96
1349,Gary Johnson,29.0,Kimberlyside,188,Granola,Dairy,2024-10-19,3.0,3.04,9.120000000000001
1350,Craig Mclaughlin,63.0,Wesg Teresachester,145,FRESH MILK,Snack,2024-07-15,1.0,14.87,14.87
1351,Jeffrey Hansen,74.0,New Savannah,129,Granola,Dairy,2024-08-06,3.0,15.1,45.3
1352,Ian Mcbride,62.0,Newucrystalview,124,ORGANIC APPLES,Dairy,2024-02-20,1.0,11.96,11.96
1353,Lisa Taylor,27.0,South Anthony,191,Organic Apples,Organic,2024-05-06,1.0,17.95,17.95
1354,Samantha Harris,29.0,South Heather,145,Fresh Milk,Organic,2024-04-03,2.0,17.99,35.98
1355,Anita Taylor,55.0,Charlesberg,199,Tofu,Snack,2024-01-28,3.0,3.68,11.040000000000001
1356,Brittany Gomez,53.0,North Sonyabury,177,Tofu,Vegetable,2024-08-05,1.0,12.67,12.67
1357,Kevin Sanchez,54.0,Espinozaport,151,Organic Apples,Organic,2024-07-26,4.0,13.29,53.16
1358,Jonathan Wilson,30.0,Lake Lisafort,178,Organic Apples,Snack,2024-03-20,2.0,8.62,17.24
1359,Brittany Henderson,63.0,West Nicoleton,185,Fresh Milk,Snack,2024-05-20,2.0,280.18,560.36
1360,Jacqueline Collins,60.0,East Margaret,129,Kale,Snack,2024-10-14,3.0,7.44,22.32
1361,Jane Calhoun,50.0,Kylestad,192,Fresh Milk,Snack,2024-07-09,4.0,11.64,46.56
1362,Morgan Moreno,20.0,New Anthonyberg,174,Almond Butter,Dairy,2024-10-23,2.0,5.99,11.98
1363,Mary Sanchez,55.0,Powellview,157,Tofu,Dairy,2024-01-08,4.0,3.53,14.12
1364,Heather Ruiz,39.0,Shellyport,103,Fresh Milk,Snack,2024-01-18,1.0,16.27,16.27
1365,Eric Jackson,74.0,Lake Kendraland,148,Kale,Vegetable,2024-03-10,1.0,17.62,17.62
1366,Scott Hawkins,45.0,West Sheila,199,Organic Apples,Snack,2024-08-12,2.0,18.59,37.18
1367,Bradley Carter,73.0,Millermouth,180,Fresh Milk,Snack,2024-10-24,1.0,5.45,5.45
1368,Michael Macdonald,29.0,North Johnberg,145,Organic Apples,Vegetable,2024-05-17,3.0,15.51,46.53
1369,Christopher Davis,77.0,Bishophaven,106,Tofu,Vegetable,2024-04-05,1.0,17.19,17.19
1370,Joseph Williamson,49.0,Lake Diane,122,Tofu,Vegetable,2024-06-06,3.0,8.67,26.009999999999998
1371,Monica Mills,26.0,Heathertown,114,Fresh Milk,Dairy,2024-06-15,2.0,8.26,16.52
1372,Amanda Marshall,64.0,Mccoyborough,120,Granola,Snack,2024-03-31,2.0,9.57,19.14
1373,Karen Fox,78.0,West Darlenetown,190,Almond Butter,Dairy,2024-04-13,4.0,12.02,48.08
1374,Alicia Cherry,26.0,Carrieton,136,Fresh Milk,Snack,2024-10-14,2.0,16.02,32.04
1375,Heather Garcia,24.0,Williamsberg,197,Granola,Snack,2024-03-17,2.0,9.3,18.6
1376,Peter Williams,75.0,Riverafort,174,Organic Apples,Organic,2024-08-20,1.0,11.49,11.49
1377,Michael Harris,18.0,Brandonmouth,103,Kale,Dairy,2024-02-13,1.0,14.35,14.35
1378,Stacey Pitts,69.0,Kevinburgh,120,Fresh Milk,Dairy,2024-03-05,3.0,14.2,42.599999999999994
1379,Christy Baker,50.0,South Charlesmouth,199,Granola,Organic,2024-03-29,1.0,10.72,10.72
1380,Douglas Love,49.0,West Barbarafort,131,Granola,Organic,2024-08-13,3.0,8.36,25.08
1381,Matthew Klein,56.0,Wardview,171,Fresh Milk,Organic,2024-05-30,3.0,5.81,17.43
1382,John Gallegos,73.0,West Morgan,166,Fresh Milk,Vegetable,2024-05-14,1.0,8.25,8.25
1383,Paul Haas,76.0,East Eric,106,Organic Apples,Vegetable,2024-06-18,1.0,17.38,17.38
1384,Justin Garcia,70.0,New Adammouth,122,Kale,Dairy,2024-07-28,3.0,19.81,59.42999999999999
1385,Valerie Davis,20.0,Ramosville,125,Fresh Milk,Dairy,2024-08-23,1.0,7.87,7.87
1386,Joseph Terrell,51.0,North Dawnport,172,Organic Apples,Vegetable,2024-04-30,4.0,1.87,7.48
1387,Sharon Molina,71.0,South Tammyfurt,105,Fresh Milk,Vegetable,2024-07-09,3.0,6.33,18.990000000000002
1388,Michael Hickman,34.0,Lake Lisa,192,Organic Apples,Dairy,2024-04-07,1.0,10.51,10.51
1389,Alicia Cole,25.0,Ashleyburgh,141,Kale,Vegetable,2024-10-18,3.0,18.09,54.269999999999996
1390,Rachel Dunn,42.0,Leefurt,160,Organic Apples,Vegetable,2024-05-24,4.0,4.12,16.48
1391,Robert King,35.0,Velezstad,129,Tofu,Vegetable,2024-07-10,2.0,17.74,35.48
1392,Chelsea Estrada,43.0,East Alan,132,Kale,Dairy,2024-08-25,1.0,17.92,17.92
1393,Matthew Fuller,77.0,Lake Johnfurt,146,Almond Butter,Organic,2024-09-09,4.0,2.92,11.68
1394,Alison Clements,45.0,Justinstad,163,Almond Butter,Dairy,2024-03-09,1.0,7.47,7.47
1395,Barbara Jensen,76.0,North Christina,134,Fresh Milk,Dairy,2024-08-16,2.0,13.66,27.32
1396,Jessica Davis,63.0,East Matthew,160,Tofu,Dairy,2024-05-13,4.0,14.21,56.84
1397,Theresa Robinson,37.0,Port Herbertville,161,Kale,Vegetable,2024-01-20,3.0,5.35,16.049999999999997
1398,Andrea Fleming,54.0,Williamsmouth,105,Granola,Vegetable,2024-01-02,3.0,19.58,58.739999999999995
1399,Brandon Smith,55.0,Nelsonport,172,Kale,Organic,2024-06-21,4.0,3.7,14.8
1400,Jennifer Roy,42.0,Amychester,183,Almond Butter,Vegetable,2024-06-23,3.0,8.74,26.22
1402,Jason Short,63.0,Debratown,120,Granola,Vegetable,2024-07-30,3.0,14.05,42.150000000000006
1403,Nicholas Gibbs,49.0,Brandonton,153,Granola,Snack,2024-06-19,1.0,13.49,13.49
1404,Matthew Smith,73.0,Matthewborough,162,Tofu,Dairy,2024-09-27,4.0,2.19,8.76
1405,Joseph Delgado,31.0,Troyside,129,Organic Apples,Dairy,2024-03-16,3.0,14.15,42.45
1406,Jonathan Bird,37.0,Jacobberg,145,Granola,Snack,2024-11-07,4.0,2.82,11.28
1407,Jeffery Burke,29.0,Andersonstad,155,Fresh Milk,Dairy,2024-10-12,4.0,8.58,34.32
1408,Jonathan Brown,40.0,North Douglaston,150,Almond Butter,Snack,2024-07-28,4.0,5.03,20.12
1410,Robert Fields,45.0,East Emily,171,Tofu,Organic,2024-10-20,2.0,6.73,13.46
1411,William Thomas,50.0,Gibbsville,157,Kale,Dairy,2024-01-02,4.0,3.64,14.56
1412,Isaac Daniels,29.0,Lake Nicolemouth,126,Kale,Organic,2024-10-31,2.0,11.87,23.74
1413,Connie Mcdaniel,44.0,Lauraview,175,Almond Butter,Dairy,2024-07-27,3.0,9.54,28.619999999999997
1414,Patrick Moore Jr.,51.0,North Brandonborough,186,Granola,Dairy,2024-06-15,4.0,15.3,61.2
1415,Michael Barton,46.0,West Dustinhaven,111,Granola,Snack,2024-08-02,3.0,9.76,29.28
1416,Kathy Heath,34.0,Elizabethfurt,124,Fresh Milk,Snack,2024-09-27,2.0,18.69,37.38
1417,Christine Spears,38.0,Cynthiatown,136,Kale,Snack,2024-07-10,3.0,3.45,10.350000000000001
1418,Angela Powell,35.0,Hartstad,150,Fresh Milk,Organic,2024-07-14,2.0,17.83,35.66
1419,Jeremiah Lopez,37.0,Drewbury,184,Kale,Snack,2024-02-13,3.0,10.51,31.53
1420,Mrs. Christina Martin,57.0,West Debrastad,168,Granola,Vegetable,2024-02-27,4.0,6.69,26.76
1422,Kenneth Colon,41.0,Millerville,197,Fresh Milk,Vegetable,2024-07-06,1.0,9.36,9.36
1423,Brian Glover,18.0,Sethmouth,132,Tofu,Vegetable,2024-03-01,1.0,15.94,15.94
1424,John Leonard,69.0,Port Georgeville,177,Fresh Milk,Snack,2024-01-01,3.0,11.8,35.400000000000006
1425,Isaiah Harris,18.0,West Maria,178,Organic Apples,Organic,2024-01-27,3.0,18.92,56.760000000000005
1427,Debra Donaldson,64.0,New Kelly,131,Granola,Dairy,2024-09-28,1.0,4.33,4.33
1428,Rachel Sanchez,68.0,West Brandon,173,Organic Apples,Vegetable,2024-09-22,4.0,3.06,12.24
1429,James Huber,27.0,East Adrian,197,Fresh Milk,Dairy,2024-03-12,4.0,7.93,31.72
1430,Donna Avila,21.0,South Wandaberg,138,Organic Apples,Dairy,2024-03-12,2.0,2.53,5.06
1431,Susan Jones,77.0,Cohenfurt,160,Organic Apples,Dairy,2024-05-28,2.0,16.68,33.36
1433,Terrance Andrade,43.0,Chelseaville,136,Tofu,Dairy,2024-04-05,2.0,12.17,24.34
1434,Diana Mitchell,66.0,Port Jacquelinehaven,154,Kale,Dairy,2024-10-02,2.0,4.06,8.12
1435,Stephanie Powell,60.0,Mariaport,119,Kale,Vegetable,2024-05-19,1.0,8.67,8.67
1436,Trevor Williams,37.0,Sharonfort,161,Tofu,Vegetable,2024-06-27,3.0,8.38,25.14
1437,Anita Valenzuela,44.0,Elizabethtown,157,Organic Apples,Dairy,2024-03-23,176.0,2.87,505.12
1438,Erika Carson,69.0,Caintown,108,Kale,Dairy,2024-08-11,1.0,1.68,1.68
1439,Gerald Gardner,50.0,Mariohaven,112,Tofu,Vegetable,2024-01-30,1.0,11.02,11.02
1440,Rachael Rivera,79.0,Lake Georgefort,116,Tofu,Dairy,2024-01-15,1.0,8.11,8.11
1441,George Owen,66.0,Lake Elizabeth,185,Kale,Dairy,2024-04-17,3.0,1.57,4.71
1442,Michael Kelly,79.0,North Ronaldhaven,151,Organic Apples,Dairy,2024-01-20,2.0,15.48,30.96
1443,Tina Pierce,33.0,New Travisfort,135,Almond Butter,Organic,2024-06-16,2.0,13.57,27.14
1445,Ellen Doyle,34.0,New Jay,187,Organic Apples,Organic,2024-04-18,3.0,17.07,51.21
1446,Taylor Smith,45.0,North Christinachester,112,Organic Apples,Organic,2024-06-01,1.0,8.15,8.15
1447,Stephen Warner,40.0,New Matthewstad,161,Almond Butter,Vegetable,2024-04-29,1.0,9.39,9.39
1448,Charles Harris,40.0,Jessicaborough,100,Fresh Milk,Vegetable,2024-04-10,2.0,7.53,15.06
1449,Jeremy Lambert,50.0,Wangbury,178,Almond Butter,Snack,2024-09-12,3.0,17.27,51.81
1450,Rebecca Martinez,49.0,Bellbury,174,Organic Apples,Vegetable,2024-06-17,1.0,7.93,7.93
1451,Alyssa Davis,52.0,Rodriguezbury,125,Organic Apples,Organic,2024-08-03,1.0,11.75,11.75
1452,Jonathan Holland,71.0,Amandaton,129,Tofu,Vegetable,2024-07-17,3.0,7.2,21.6
1453,Kyle Li,59.0,Lake Ashley,139,Almond Butter,Organic,2024-09-30,4.0,1.9,7.6
1454,Charles Martinez,37.0,West Jasmineshire,192,Almond Butter,Snack,2024-10-17,3.0,17.17,51.510000000000005
1455,Dennis Armstrong,64.0,East Jennifer,159,Organic Apples,Vegetable,2024-10-01,4.0,11.11,44.44
1456,Samantha Johnson,78.0,East Amy,137,Fresh Milk,Vegetable,2024-05-10,1.0,2.02,2.02
1457,Tracey Sims,45.0,Christinamouth,172,Kale,Snack,2024-08-04,1.0,15.56,15.56
1458,Richard Gibson,45.0,New Alanland,150,Fresh Milk,Snack,2024-03-22,1.0,14.67,14.67
1459,Richard Oconnell,31.0,Tiffanyview,189,Fresh Milk,Dairy,2024-04-13,2.0,1.13,2.26
1460,Robert Boyd,64.0,Corychester,111,Granola,Dairy,2024-04-26,3.0,13.59,40.769999999999996
1461,Tyrone Turner,20.0,New Melissabury,138,Granola,Dairy,2024-08-06,1.0,2.91,2.91
1462,Steven Bradley,60.0,Lake Robert,114,Organic Apples,Vegetable,2024-09-02,3.0,10.73,32.19
1463,Andrew Webster,78.0,Reedberg,137,Organic Apples,Organic,2024-06-22,3.0,7.43,22.29
1464,Brian Johnson,69.0,Matthewton,176,Fresh Milk,Organic,2024-06-30,3.0,2.87,8.61
1466,Angela Silva,70.0,Rayshire,133,Granola,Snack,2024-10-13,3.0,14.04,42.12
1467,Brian Moss,27.0,Nashland,186,Organic Apples,Dairy,2024-10-23,3.0,8.9,26.700000000000003
1468,James Miller,45.0,Lake Johnland,147,Almond Butter,Snack,2024-05-31,2.0,4.27,8.54
1469,Jasmine Foley,46.0,Debraton,110,Fresh Milk,Snack,2024-03-03,1.0,17.86,17.86
1470,Tracy Maxwell,48.0,Port Kyleborough,164,Tofu,Dairy,2024-10-17,1.0,14.42,14.42
1471,Morgan Mckay,25.0,New Jennifer,162,Tofu,Vegetable,2024-05-06,2.0,4.56,9.12
1472,Laura Pearson,27.0,North Brandon,199,Organic Apples,Vegetable,2024-09-25,4.0,11.01,44.04
1473,Sandra Brooks,54.0,New Kristin,128,Kale,Vegetable,2024-01-07,3.0,13.94,41.82
1474,Elizabeth Wright,24.0,Richardberg,136,Almond Butter,Vegetable,2024-09-27,1.0,8.94,8.94
1475,Kyle Dawson,56.0,East Donna,196,Granola,Vegetable,2024-04-24,1.0,3.66,3.66
1476,Johnny Barry,35.0,South Joanton,182,Fresh Milk,Organic,2024-10-07,4.0,14.94,59.76
1477,James Henderson,43.0,Alexanderport,135,Tofu,Snack,2024-06-13,1.0,10.9,10.9
1478,Stephanie Guerra,23.0,Marissaview,158,Granola,Snack,2024-08-23,4.0,7.54,30.16
1479,Michael Hall,53.0,Wilkinschester,188,Fresh Milk,Snack,2024-07-12,1.0,7.36,7.36
1480,Lauren White,76.0,Port Heather,100,Almond Butter,Organic,2024-04-25,3.0,12.49,37.47
1481,Donald Roberts,70.0,East Garyfurt,141,Organic Apples,Vegetable,2024-04-15,3.0,17.66,52.980000000000004
1482,Judy Ball,79.0,Port Karen,160,Fresh Milk,Dairy,2024-05-04,2.0,8.18,16.36
1483,Jacqueline Delgado,49.0,Port Emilyberg,195,Granola,Vegetable,2024-09-10,3.0,17.14,51.42
1484,Jasmine Valentine,62.0,South Sherry,192,Organic Apples,Snack,2024-06-12,3.0,7.23,21.69
1485,John Martin,49.0,West Robin,111,Almond Butter,Vegetable,2024-11-08,4.0,11.33,45.32
1486,Denise Moon,23.0,Kellymouth,178,Fresh Milk,Organic,2024-08-01,1.0,15.86,15.86
1487,Bradley Orr,42.0,West Deborah,137,Almond Butter,Snack,2024-04-18,1.0,5.49,5.49
1488,Melissa Howard,49.0,Zhangland,197,Kale,Snack,2024-06-07,2.0,1.56,3.12
1489,Walter Conner,67.0,Port Lisa,159,Tofu,Organic,2024-06-29,1.0,10.3,10.3
1490,John Mcintosh,40.0,Smithborough,169,Organic Apples,Snack,2024-10-11,2.0,14.65,29.3
1491,Douglas Wood,27.0,North Nichole,175,Fresh Milk,Dairy,2024-07-14,2.0,4.24,8.48
1494,Paul Hernandez,30.0,New Christopher,192,Fresh Milk,Vegetable,2024-01-16,3.0,10.33,30.990000000000002
1495,Tonya Logan,53.0,Arielview,140,Organic Apples,Organic,2024-03-24,1.0,5.57,5.57
1497,Julie Sanchez,75.0,Estesview,188,Organic Apples,Vegetable,2024-01-29,2.0,14.74,29.48
1498,Jonathon Phillips,74.0,North Charles,146,Tofu,Dairy,2024-09-24,4.0,5.88,23.52
1499,Joseph Walker,40.0,Timothyfurt,186,Fresh Milk,Dairy,2024-02-06,1.0,11.64,11.64
1500,Aaron Vargas,63.0,West Robertshire,191,Organic Apples,Snack,2024-05-04,4.0,3.03,12.12
1501,Mrs. Renee Allen,77.0,Beckerside,163,Kale,Snack,2024-07-11,1.0,18.17,18.17
1502,Roberta Carpenter,77.0,Port Jameschester,192,Organic Apples,Dairy,2024-06-23,3.0,18.24,54.72
1503,Luke Glenn,36.0,East Tinaside,124,Tofu,Snack,2024-03-22,3.0,19.86,59.58
1504,Michael Wood,34.0,Souvh Krystalberg,122,KALE,Dairy,2024-08-20,3.0,9.66,28.98
1505,Marisa Burgess,70.0,West Charles,109,Kale,Dairy,2024-08-11,1.0,1.81,1.81
1506,Daniel Alvarez DDS,25.0,New Michelle,137,Granola,Organic,2024-01-18,3.0,10.82,32.46
1507,Justin Hanson,77.0,Port Amberside,178,Organic Apples,Organic,2024-01-07,1.0,13.59,13.59
1508,Patricia Cowan,41.0,Williamton,183,Kale,Organic,2024-09-06,4.0,12.7,50.8
1509,Matthew Young,53.0,Lake Juliaberg,177,Kale,Vegetable,2024-08-28,1.0,17.96,17.96
1510,Travis Knox,66.0,Jacobshire,181,Kale,Dairy,2024-04-14,1.0,2.16,2.16
1511,Kimberly Harrison,68.0,Sylviamouth,130,Granola,Snack,2024-01-25,1.0,5.83,5.83
1512,Jacqueline Boyd,74.0,East Sara,157,Organic Apples,Organic,2024-03-16,1.0,134.26,134.26
1513,Jamie Cook,49.0,South Wesley,186,Fresh Milk,Dairy,2024-01-16,3.0,11.44,34.32
1514,Shane Smith,69.0,North Bruceville,131,Organic Apples,Dairy,2024-09-04,4.0,17.31,69.24
1515,Morgan Payne,72.0,Jessefurt,137,Kale,Dairy,2024-06-15,1.0,292.02,292.02
1516,Joseph Garza PhD,66.0,Riverafort,185,Granola,Organic,2024-10-19,4.0,3.26,13.04
1517,Alyssa Golden,54.0,Jonathanburgh,196,Almond Butter,Vegetable,2024-01-30,4.0,3.5,14.0
1518,Emily Thompson,38.0,Cameronchester,171,Tofu,Dairy,2024-06-27,2.0,18.4,36.8
1519,Tiffany Floyd,30.0,Noahland,133,Kale,Dairy,2024-05-23,2.0,11.15,22.3
1520,Dr. Aaron Franklin MD,19.0,North Michaeltown,197,Tofu,Dairy,2024-09-28,2.0,6.47,12.94
1521,Christina Gardner DVM,49.0,Rubiostad,115,Kale,Organic,2024-10-15,1.0,19.61,19.61
1522,Shawn Yang,38.0,South James,175,Kale,Organic,2024-06-29,2.0,17.26,34.52
1523,Andre Hall,50.0,South Jessica,132,Tofu,Organic,2024-02-19,4.0,9.0,36.0
1525,Angela Leon,30.0,Melanieberg,144,Organic Apples,Organic,2024-06-09,4.0,9.99,39.96
1526,Kelly Mcdonald,45.0,Andersonside,106,Almond Butter,Organic,2024-06-30,3.0,9.97,29.910000000000004
1527,Donald Martinez,60.0,Riveraside,103,Kale,Organic,2024-08-17,3.0,13.29,39.87
1528,John Gutierrez,53.0,Charleschester,192,Almond Butter,Vegetable,2024-02-16,2.0,7.87,15.74
1529,Nicole Alexander,25.0,Batesberg,112,Granola,Dairy,2024-02-20,4.0,13.96,55.84
1530,Christian Martin,28.0,Wilsonland,147,Granola,Snack,2024-09-04,2.0,2.25,4.5
1531,Alan Wilkinson,48.0,East Jessicamouth,126,Fresh Milk,Dairy,2024-03-10,3.0,9.1,27.299999999999997
1532,Katrina Nguyen,59.0,Chandlerbury,144,Organic Apples,Snack,2024-03-29,4.0,3.82,15.28
1533,Rhonda Smith,75.0,West Earlview,174,Tofu,Snack,2024-04-14,3.0,11.95,35.849999999999994
1534,Spencer Wallace,79.0,East Josephbury,189,Kale,Snack,2024-03-27,1.0,7.77,7.77
1536,Jennifer Martinez,63.0,New Calvin,142,Granola,Dairy,2024-07-10,1.0,12.43,12.43
1537,Danielle Green,61.0,Gutierrezview,125,Tofu,Snack,2024-10-17,2.0,3.61,7.22
